City,AreaType,Sqft,Bedrooms,Bathrooms,Floor,NoofFloors,FurnishingStatus,TenantPreferred,PointofContact
hyderabad,carpet,900,2,2,0.9,2.0,semi-furnished,bachelors,owner
hyderabad,super,1100,2,2,2.0,5.0,furnished,family,agent
hyderabad,super,1500,3,3,4.0,5.0,semi-furnished,bachelors/family,agent
hyderabad,super,500,1,1,1.0,3.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1300,3,3,1.0,4.0,furnished,bachelors/family,owner
hyderabad,super,300,1,1,14.0,24.0,furnished,bachelors/family,owner
hyderabad,super,800,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1400,3,2,1.0,6.0,semi-furnished,bachelors/family,owner
hyderabad,super,500,1,1,0.9,4.0,furnished,bachelors/family,owner
hyderabad,super,750,2,2,3.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,1200,3,3,2.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1350,3,2,3.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,1400,2,2,0.9,4.0,unfurnished,bachelors/family,owner
hyderabad,super,450,1,1,3.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,2061,3,3,1.0,6.0,furnished,bachelors/family,owner
hyderabad,super,100,2,2,2.0,3.0,furnished,family,owner
hyderabad,super,1100,2,2,2.0,2.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1650,3,3,5.0,5.0,semi-furnished,family,owner
hyderabad,super,1500,3,3,1.0,1.0,semi-furnished,bachelors/family,owner
hyderabad,super,1140,2,2,3.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,990,2,2,0.9,1.0,unfurnished,bachelors,owner
hyderabad,super,1700,3,3,14.0,24.0,semi-furnished,bachelors/family,owner
hyderabad,super,1200,2,2,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,850,2,2,1.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,900,2,2,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,800,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,1000,2,2,1.0,2.0,unfurnished,bachelors,owner
hyderabad,super,1020,2,2,3.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,300,1,1,0.9,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1800,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,919,3,2,14.0,24.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,25,3,3,5.0,6.0,semi-furnished,bachelors/family,owner
hyderabad,super,1050,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,200,2,2,0.9,1.0,unfurnished,bachelors,owner
hyderabad,super,450,1,1,1.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,1000,4,3,14.0,24.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1250,3,2,2.0,5.0,semi-furnished,bachelors,owner
hyderabad,carpet,1900,3,3,14.0,24.0,unfurnished,bachelors,agent
hyderabad,super,1500,2,2,0.9,4.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,2000,3,3,14.0,24.0,semi-furnished,family,agent
hyderabad,super,1800,2,2,1.0,1.0,furnished,bachelors/family,owner
hyderabad,carpet,700,2,2,3.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1700,3,2,4.0,5.0,unfurnished,family,agent
hyderabad,super,1200,2,2,2.0,3.0,unfurnished,bachelors,owner
hyderabad,carpet,1600,3,3,3.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,745,2,2,14.0,9.0,unfurnished,bachelors/family,owner
hyderabad,super,2000,3,3,4.0,5.0,semi-furnished,family,owner
hyderabad,carpet,1450,3,3,14.0,24.0,semi-furnished,bachelors/family,owner
hyderabad,super,1400,3,3,3.0,4.0,semi-furnished,family,owner
hyderabad,carpet,2000,3,3,0.5,3.0,furnished,bachelors,owner
hyderabad,super,1815,4,3,2.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,1000,2,1,0.5,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,1000,2,2,3.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1200,2,3,5.0,6.0,unfurnished,bachelors/family,owner
hyderabad,super,2000,3,3,14.0,9.0,semi-furnished,bachelors,agent
hyderabad,super,140,1,1,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1200,2,2,2.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,1100,2,3,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,carpet,800,2,2,1.0,3.0,unfurnished,bachelors,owner
hyderabad,super,1500,3,3,3.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,1350,3,3,2.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,2000,3,3,3.0,5.0,unfurnished,bachelors,owner
hyderabad,super,1300,1,2,2.0,4.0,furnished,bachelors/family,owner
hyderabad,super,1000,2,2,3.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,1210,2,2,4.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,1050,2,2,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1600,3,3,14.0,10.0,semi-furnished,family,agent
hyderabad,super,300,1,1,3.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,300,1,1,4.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1010,2,2,5.0,5.0,unfurnished,bachelors,owner
hyderabad,carpet,1850,3,3,5.0,5.0,furnished,bachelors,owner
hyderabad,carpet,1300,2,2,0.9,3.0,semi-furnished,bachelors,owner
hyderabad,carpet,1100,2,2,3.0,3.0,unfurnished,bachelors,owner
hyderabad,carpet,2000,3,3,3.0,5.0,semi-furnished,bachelors/family,agent
hyderabad,built,500,1,1,5.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,2000,3,3,4.0,24.0,semi-furnished,bachelors,agent
hyderabad,carpet,1900,3,3,4.0,5.0,semi-furnished,bachelors/family,agent
hyderabad,carpet,1600,3,3,2.0,5.0,semi-furnished,bachelors/family,agent
hyderabad,super,800,2,1,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1600,3,3,2.0,5.0,furnished,bachelors/family,owner
hyderabad,super,500,1,1,1.0,5.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1500,3,3,2.0,3.0,furnished,family,owner
hyderabad,super,650,1,1,1.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,2000,4,3,0.9,24.0,semi-furnished,family,agent
hyderabad,super,1200,2,2,0.9,1.0,unfurnished,bachelors/family,owner
hyderabad,super,800,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,1200,3,3,1.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,1000,2,1,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1600,2,3,1.0,2.0,unfurnished,family,owner
hyderabad,carpet,1200,2,2,1.0,3.0,furnished,bachelors/family,owner
hyderabad,carpet,1250,3,3,2.0,6.0,semi-furnished,family,owner
hyderabad,carpet,1100,2,2,0.9,2.0,unfurnished,bachelors/family,owner
hyderabad,super,1600,2,2,1.0,6.0,furnished,bachelors/family,owner
hyderabad,super,1000,2,2,2.0,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,455,1,1,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1473,3,2,14.0,24.0,furnished,bachelors/family,owner
hyderabad,super,2000,3,3,0.9,5.0,unfurnished,bachelors/family,owner
hyderabad,super,400,1,1,0.9,1.0,unfurnished,bachelors/family,owner
hyderabad,super,1300,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,2000,4,3,2.0,2.0,semi-furnished,family,owner
hyderabad,super,500,1,1,2.0,5.0,furnished,bachelors/family,owner
hyderabad,super,200,2,1,0.9,2.0,unfurnished,bachelors/family,owner
hyderabad,super,1950,3,3,2.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,500,1,1,2.0,5.0,semi-furnished,bachelors,agent
hyderabad,super,500,1,3,3.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1150,2,2,1.0,3.0,furnished,bachelors/family,owner
hyderabad,super,242,2,2,0.9,4.0,unfurnished,bachelors/family,owner
hyderabad,carpet,720,2,2,5.0,7.0,semi-furnished,bachelors/family,owner
hyderabad,super,1800,3,3,14.0,24.0,unfurnished,bachelors,agent
hyderabad,super,450,1,1,1.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,130,2,2,1.0,1.0,unfurnished,bachelors/family,owner
hyderabad,super,690,2,2,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,1000,2,2,2.0,4.0,furnished,bachelors/family,owner
hyderabad,super,1500,3,2,0.9,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,1150,3,3,0.9,6.0,semi-furnished,bachelors/family,owner
hyderabad,super,1783,3,2,1.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,900,2,2,1.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1725,3,3,2.0,24.0,furnished,bachelors/family,owner
hyderabad,carpet,680,1,1,0.9,3.0,unfurnished,bachelors/family,owner
hyderabad,super,550,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,1290,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,1450,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,1300,2,2,3.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,1450,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1496,3,2,14.0,24.0,semi-furnished,bachelors,agent
hyderabad,super,1850,3,2,1.0,5.0,semi-furnished,family,owner
hyderabad,carpet,1600,3,3,2.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,2000,3,3,3.0,5.0,semi-furnished,family,agent
hyderabad,super,1850,3,3,5.0,6.0,semi-furnished,bachelors/family,owner
hyderabad,super,1210,2,2,3.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,1400,2,2,0.9,1.0,semi-furnished,bachelors/family,owner
hyderabad,super,950,2,2,0.9,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,878,2,2,3.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,875,2,2,2.0,6.0,unfurnished,bachelors/family,owner
hyderabad,super,300,2,2,3.0,4.0,furnished,bachelors/family,owner
hyderabad,super,1800,3,3,4.0,5.0,furnished,bachelors/family,owner
hyderabad,super,1956,3,3,1.0,9.0,semi-furnished,bachelors,owner
hyderabad,super,800,2,1,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,1175,2,2,5.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,1080,2,2,3.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,1955,3,3,1.0,24.0,unfurnished,bachelors,agent
hyderabad,super,950,2,2,1.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,800,2,2,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1090,2,2,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1450,3,3,2.0,5.0,semi-furnished,family,owner
hyderabad,carpet,1070,2,2,3.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,60,2,2,3.0,5.0,unfurnished,bachelors/family,owner
hyderabad,carpet,2000,4,3,14.0,24.0,furnished,family,agent
hyderabad,carpet,900,1,1,2.0,2.0,unfurnished,family,owner
hyderabad,super,60,1,1,1.0,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,600,2,2,3.0,4.0,unfurnished,bachelors/family,owner
hyderabad,carpet,750,1,1,3.0,3.0,semi-furnished,family,owner
hyderabad,super,900,2,2,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1800,3,3,2.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,470,1,1,3.0,5.0,furnished,bachelors/family,agent
hyderabad,super,720,2,2,1.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,450,1,1,0.9,3.0,unfurnished,bachelors/family,owner
hyderabad,super,600,2,2,14.0,7.0,unfurnished,bachelors/family,owner
hyderabad,super,1100,2,2,1.0,1.0,unfurnished,bachelors/family,owner
hyderabad,super,1300,2,2,3.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1500,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,1200,2,2,4.0,8.0,furnished,bachelors/family,owner
hyderabad,super,2000,4,3,3.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,2000,3,3,1.0,1.0,semi-furnished,bachelors/family,owner
hyderabad,super,800,2,2,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1000,3,3,3.0,6.0,semi-furnished,bachelors/family,owner
hyderabad,super,1200,2,2,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,400,1,1,1.0,2.0,unfurnished,bachelors/family,builder
hyderabad,carpet,1250,3,2,4.0,5.0,unfurnished,bachelors,owner
hyderabad,carpet,700,1,1,5.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,1100,2,2,1.0,5.0,furnished,bachelors/family,owner
hyderabad,super,2050,4,2,1.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,1428,2,2,4.0,8.0,semi-furnished,family,agent
hyderabad,carpet,1700,3,3,3.0,5.0,furnished,family,agent
hyderabad,super,1140,2,2,2.0,5.0,semi-furnished,family,owner
hyderabad,super,1000,2,2,2.0,5.0,semi-furnished,bachelors/family,agent
hyderabad,super,1160,2,2,3.0,5.0,unfurnished,bachelors,owner
hyderabad,carpet,2000,3,2,3.0,5.0,furnished,bachelors/family,owner
hyderabad,super,450,1,1,1.0,3.0,unfurnished,family,agent
hyderabad,super,1540,3,2,2.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,1000,2,2,2.0,8.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1417,3,3,14.0,24.0,furnished,bachelors,agent
hyderabad,carpet,2100,3,3,1.0,3.0,furnished,bachelors/family,owner
hyderabad,carpet,550,2,1,4.0,4.0,unfurnished,bachelors,owner
hyderabad,super,1600,3,3,1.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,1200,2,2,4.0,5.0,furnished,bachelors/family,owner
hyderabad,super,500,2,2,1.0,2.0,furnished,bachelors/family,owner
hyderabad,carpet,1300,3,2,0.9,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,600,2,1,1.0,3.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1565,3,3,1.0,6.0,furnished,bachelors/family,owner
hyderabad,super,350,1,1,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,1100,2,2,1.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,1200,2,2,1.0,6.0,semi-furnished,bachelors/family,owner
hyderabad,super,2000,3,3,1.0,5.0,furnished,family,owner
hyderabad,super,2000,3,3,3.0,6.0,semi-furnished,bachelors/family,owner
hyderabad,super,1400,3,3,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,1950,3,3,5.0,6.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,130,2,2,1.0,1.0,unfurnished,bachelors/family,owner
hyderabad,super,1300,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,1675,3,3,5.0,12.0,unfurnished,bachelors/family,owner
hyderabad,super,1135,2,2,3.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,1800,3,2,3.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,1400,3,3,1.0,5.0,furnished,bachelors/family,owner
hyderabad,carpet,2000,4,3,14.0,24.0,semi-furnished,family,agent
hyderabad,super,950,2,2,0.9,4.0,unfurnished,bachelors/family,owner
hyderabad,super,650,2,2,1.0,2.0,unfurnished,bachelors/family,owner
hyderabad,carpet,100,1,1,3.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,950,2,2,2.0,3.0,unfurnished,bachelors,owner
hyderabad,carpet,1000,2,2,1.0,2.0,unfurnished,bachelors,owner
hyderabad,carpet,900,2,1,3.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1800,3,3,14.0,10.0,semi-furnished,bachelors/family,owner
hyderabad,super,1000,2,2,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1800,3,3,2.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,1000,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,450,1,1,1.0,2.0,unfurnished,bachelors/family,owner
hyderabad,super,1771,3,3,2.0,5.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1150,2,2,4.0,5.0,furnished,bachelors/family,owner
hyderabad,super,1000,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1050,2,2,2.0,5.0,semi-furnished,bachelors,owner
hyderabad,carpet,1500,3,2,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,750,2,2,1.0,2.0,unfurnished,bachelors/family,owner
hyderabad,super,1100,2,2,0.9,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,800,2,2,0.9,3.0,unfurnished,bachelors/family,owner
hyderabad,carpet,150,3,3,1.0,5.0,unfurnished,bachelors,agent
hyderabad,super,750,1,1,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,600,2,1,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1080,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,1100,2,2,3.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,750,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,2000,3,3,14.0,24.0,semi-furnished,bachelors,agent
hyderabad,carpet,1248,2,2,4.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1110,2,2,2.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,2000,3,3,2.0,5.0,semi-furnished,bachelors/family,agent
hyderabad,carpet,1000,2,2,3.0,5.0,furnished,bachelors,owner
hyderabad,super,800,2,2,4.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,2000,4,3,3.0,3.0,furnished,bachelors/family,owner
hyderabad,super,500,1,1,1.0,2.0,unfurnished,bachelors/family,owner
hyderabad,carpet,950,2,2,5.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,1374,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1300,1,1,0.9,1.0,furnished,bachelors/family,owner
hyderabad,super,1150,2,2,5.0,6.0,furnished,bachelors/family,owner
hyderabad,carpet,450,1,1,2.0,3.0,semi-furnished,bachelors,owner
hyderabad,super,927,2,2,3.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,1500,3,3,4.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,1200,2,2,1.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1200,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,2000,3,3,14.0,24.0,furnished,family,agent
hyderabad,super,562,1,1,3.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,1500,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,1950,3,3,0.9,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,1360,3,2,3.0,8.0,furnished,bachelors,owner
hyderabad,super,1800,3,3,1.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,950,2,2,2.0,8.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,780,2,2,3.0,3.0,unfurnished,bachelors,owner
hyderabad,super,500,1,1,1.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,1050,2,2,3.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,600,1,1,0.5,5.0,semi-furnished,bachelors,agent
hyderabad,carpet,1800,3,3,0.9,1.0,semi-furnished,bachelors/family,agent
hyderabad,carpet,1800,3,3,14.0,24.0,unfurnished,bachelors/family,agent
hyderabad,carpet,1900,3,3,4.0,10.0,semi-furnished,family,agent
hyderabad,super,1100,2,2,3.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,200,2,1,2.0,7.0,unfurnished,bachelors/family,owner
hyderabad,super,1400,3,3,3.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1200,2,2,2.0,5.0,semi-furnished,bachelors,agent
hyderabad,super,1150,2,2,2.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,130,2,2,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,carpet,2000,4,3,1.0,1.0,semi-furnished,bachelors/family,agent
hyderabad,super,1720,3,3,4.0,10.0,semi-furnished,bachelors/family,owner
hyderabad,super,1200,2,2,2.0,6.0,unfurnished,bachelors/family,owner
hyderabad,super,2000,4,3,2.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,800,2,2,3.0,4.0,furnished,bachelors/family,owner
hyderabad,super,1300,2,2,4.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,1400,2,2,4.0,6.0,furnished,bachelors/family,owner
hyderabad,super,650,2,2,1.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,103,2,2,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,950,1,1,1.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,1500,3,3,3.0,5.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1550,3,2,5.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,140,2,2,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,1800,3,2,1.0,2.0,unfurnished,bachelors/family,owner
hyderabad,carpet,2000,4,3,2.0,3.0,semi-furnished,bachelors/family,agent
hyderabad,super,500,1,1,0.9,3.0,unfurnished,bachelors/family,owner
hyderabad,super,800,2,2,0.9,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,800,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,1300,2,2,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,600,2,2,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1000,3,3,2.0,6.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1000,3,3,1.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,500,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,2000,1,3,0.9,4.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1100,2,2,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1100,2,2,0.9,3.0,unfurnished,bachelors/family,owner
hyderabad,carpet,200,2,2,1.0,1.0,unfurnished,bachelors,owner
hyderabad,super,1800,2,2,2.0,3.0,unfurnished,family,owner
hyderabad,super,190,2,2,1.0,1.0,furnished,bachelors/family,owner
hyderabad,super,1350,3,2,1.0,3.0,unfurnished,bachelors/family,owner
hyderabad,carpet,400,1,1,3.0,4.0,unfurnished,bachelors,owner
hyderabad,super,1200,2,2,0.9,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,1400,3,3,4.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1300,3,3,2.0,3.0,unfurnished,bachelors,owner
hyderabad,carpet,400,1,1,2.0,2.0,unfurnished,bachelors/family,owner
hyderabad,super,650,1,1,1.0,6.0,unfurnished,bachelors/family,owner
hyderabad,super,500,1,1,2.0,3.0,unfurnished,bachelors,owner
hyderabad,super,875,2,2,4.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,850,1,2,3.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1730,3,3,14.0,9.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1500,3,3,2.0,6.0,semi-furnished,bachelors,owner
hyderabad,carpet,1600,3,3,4.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,900,2,2,1.0,2.0,unfurnished,bachelors/family,owner
hyderabad,super,925,2,2,2.0,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,1500,2,2,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1600,3,3,1.0,3.0,semi-furnished,family,owner
hyderabad,carpet,1300,3,3,2.0,3.0,semi-furnished,bachelors,agent
hyderabad,super,1200,2,2,0.9,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,133,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,950,2,2,0.9,1.0,unfurnished,family,owner
hyderabad,super,1200,3,3,3.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,950,2,2,1.0,2.0,unfurnished,bachelors/family,owner
hyderabad,super,1095,2,2,4.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,400,1,1,3.0,4.0,unfurnished,bachelors/family,owner
hyderabad,super,1450,3,2,4.0,5.0,semi-furnished,bachelors/family,agent
hyderabad,super,192,3,3,2.0,4.0,semi-furnished,bachelors/family,owner
hyderabad,super,80,1,1,0.9,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,1315,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
hyderabad,super,1450,2,2,2.0,6.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,1900,3,3,2.0,5.0,semi-furnished,bachelors/family,agent
hyderabad,super,450,1,2,0.9,1.0,unfurnished,bachelors/family,owner
hyderabad,super,1000,2,2,4.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,100,2,2,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1100,2,2,0.9,3.0,unfurnished,bachelors/family,owner
hyderabad,super,1200,2,2,2.0,2.0,unfurnished,bachelors/family,owner
hyderabad,super,1400,2,2,2.0,4.0,unfurnished,bachelors/family,owner
hyderabad,carpet,2000,3,3,0.9,12.0,semi-furnished,family,agent
hyderabad,carpet,1070,2,2,2.0,5.0,unfurnished,family,owner
hyderabad,carpet,1450,2,2,3.0,3.0,unfurnished,family,owner
hyderabad,super,1230,2,2,1.0,6.0,furnished,bachelors/family,owner
hyderabad,super,1000,2,3,0.9,2.0,semi-furnished,bachelors,owner
hyderabad,super,1200,2,2,1.0,2.0,unfurnished,bachelors/family,owner
hyderabad,super,150,2,2,0.9,1.0,unfurnished,bachelors/family,owner
hyderabad,super,850,2,2,4.0,6.0,semi-furnished,family,owner
hyderabad,super,1300,2,2,0.9,1.0,unfurnished,bachelors/family,owner
hyderabad,super,2000,4,3,14.0,24.0,semi-furnished,family,agent
hyderabad,super,1250,2,2,1.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,100,1,1,2.0,3.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1550,3,2,4.0,5.0,unfurnished,bachelors,owner
hyderabad,carpet,1300,2,2,2.0,2.0,unfurnished,bachelors/family,owner
hyderabad,carpet,1600,3,2,5.0,24.0,semi-furnished,bachelors,owner
hyderabad,super,1200,2,3,0.9,2.0,unfurnished,bachelors/family,owner
hyderabad,super,1970,3,3,5.0,9.0,semi-furnished,bachelors/family,owner
hyderabad,carpet,650,2,2,4.0,4.0,unfurnished,bachelors,owner
hyderabad,super,1000,2,3,4.0,5.0,unfurnished,bachelors/family,owner
hyderabad,super,1500,3,3,1.0,1.0,unfurnished,bachelors/family,owner
hyderabad,super,1250,2,2,0.9,1.0,unfurnished,family,owner
hyderabad,carpet,1940,3,3,1.0,5.0,semi-furnished,bachelors,owner
hyderabad,carpet,700,2,2,14.0,8.0,unfurnished,bachelors/family,owner
hyderabad,super,700,2,1,2.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,100,2,2,1.0,3.0,unfurnished,bachelors/family,owner
hyderabad,super,300,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
hyderabad,super,980,2,2,3.0,5.0,semi-furnished,bachelors/family,owner
hyderabad,super,800,2,2,2.0,2.0,semi-furnished,bachelors/family,owner
